id,name,active,create_date,IMEI,DID,MDR1,MDS1,MDT1,MDR2,MDS2,MDT2,MDR3,MDS3,MDT3,MDR4,MDS4,MDT4,CHAN
3120,Record_3120,True,2023-11-06 21:40:41,059061201522717,00000M5,34.48,0,2,68.99,0,1,6.9,0,2,3.86,0,2,2
3121,Record_3121,True,2023-11-06 20:40:41,229185447262055,00000M5,30.27,0,3,69.1,0,2,6.83,0,2,3.32,0,2,2
3122,Record_3122,True,2023-11-06 19:40:41,076719605733319,00000M5,20.89,0,2,68.74,0,3,6.86,0,3,3.25,0,3,2
3123,Record_3123,True,2023-11-06 18:40:41,418470465132205,00000M5,23.69,0,1,66.45,0,3,6.82,0,3,3.61,0,1,2
3124,Record_3124,True,2023-11-06 17:40:41,230131707874973,00000M5,28.05,0,1,53.31,0,3,7.67,0,1,3.75,0,1,2
3125,Record_3125,True,2023-11-06 16:40:41,826568198096521,00000M5,30.99,0,3,66.84,0,3,6.67,0,2,3.26,0,3,2
3126,Record_3126,True,2023-11-06 15:40:41,078380010632795,00000M5,27.56,0,1,52.33,0,3,7.94,0,3,3.66,0,3,2
3127,Record_3127,True,2023-11-06 14:40:41,402456302231574,00000M5,24.27,0,2,61.39,0,2,7.06,0,2,3.99,0,2,2
3128,Record_3128,True,2023-11-06 13:40:41,706090814824396,00000M5,32.54,0,2,54.24,0,3,6.8,0,3,3.26,0,3,2
3129,Record_3129,True,2023-11-06 12:40:41,100042843112420,00000M5,28.62,0,3,53.65,0,2,6.04,0,1,3.56,0,2,2
3130,Record_3130,True,2023-11-06 11:40:41,374754054769614,00000M5,32.31,0,3,56.04,0,2,7.39,0,1,3.33,0,2,2
3131,Record_3131,True,2023-11-06 10:40:41,525847862955109,00000M5,22.07,0,3,68.39,0,1,7.03,0,1,3.31,0,2,2
3132,Record_3132,True,2023-11-06 09:40:41,697155881504558,00000M5,26.44,0,2,56.38,0,1,6.65,0,2,3.63,0,1,2
3133,Record_3133,True,2023-11-06 08:40:41,829289235580378,00000M5,30.15,0,2,54.66,0,2,6.9,0,2,3.16,0,1,2
3134,Record_3134,True,2023-11-06 07:40:41,387275186832495,00000M5,31.75,0,3,58.23,0,3,7.49,0,1,3.95,0,1,2
3135,Record_3135,True,2023-11-06 06:40:41,263845732183436,00000M5,24.63,0,3,69.21,0,2,7.1,0,3,3.88,0,2,2
3136,Record_3136,True,2023-11-06 05:40:41,265644115567610,00000M5,22.45,0,3,50.06,0,3,6.24,0,1,3.56,0,2,2
3137,Record_3137,True,2023-11-06 04:40:41,806703253707024,00000M5,33.98,0,2,59.84,0,1,6.93,0,3,3.82,0,1,2
3138,Record_3138,True,2023-11-06 03:40:41,889085400661206,00000M5,32.84,0,3,60.15,0,1,7.54,0,3,3.4,0,1,2
3139,Record_3139,True,2023-11-06 02:40:41,496458695825944,00000M5,34.58,0,3,62.88,0,2,6.38,0,1,3.92,0,2,2
3140,Record_3140,True,2023-11-06 01:40:41,574159764533177,00000M5,20.27,0,1,60.59,0,1,7.21,0,3,3.72,0,3,2
3141,Record_3141,True,2023-11-06 00:40:41,731839766107844,00000M5,34.84,0,1,61.83,0,1,6.41,0,1,3.34,0,1,2
3142,Record_3142,True,2023-11-05 23:40:41,312962625064494,00000M5,28.94,0,2,53.9,0,3,6.1,0,2,3.22,0,2,2
3143,Record_3143,True,2023-11-05 22:40:41,331297045847844,00000M5,23.84,0,2,69.84,0,1,7.83,0,1,3.0,0,2,2
3144,Record_3144,True,2023-11-05 21:40:41,819659364324834,00000M5,33.37,0,3,68.56,0,2,7.79,0,1,3.73,0,3,2
3145,Record_3145,True,2023-11-05 20:40:41,385247204465654,00000M5,27.96,0,1,55.05,0,2,6.21,0,3,3.2,0,2,2
3146,Record_3146,True,2023-11-05 19:40:41,826085655110220,00000M5,23.53,0,1,59.13,0,2,6.38,0,2,3.21,0,1,2
3147,Record_3147,True,2023-11-05 18:40:41,724089003448052,00000M5,22.22,0,3,57.14,0,2,6.88,0,3,3.19,0,2,2
3148,Record_3148,True,2023-11-05 17:40:41,716719732981605,00000M5,23.85,0,3,50.98,0,2,6.0,0,2,3.21,0,3,2
3149,Record_3149,True,2023-11-05 16:40:41,353503007485609,00000M5,25.54,0,1,56.96,0,1,7.79,0,1,3.74,0,2,2
3150,Record_3150,True,2023-11-05 15:40:41,277842489086076,00000M5,21.68,0,2,52.55,0,1,7.8,0,1,3.21,0,2,2
3151,Record_3151,True,2023-11-05 14:40:41,268150376806433,00000M5,34.07,0,1,66.13,0,3,6.28,0,1,3.23,0,3,2
3152,Record_3152,True,2023-11-05 13:40:41,139016661969376,00000M5,33.35,0,1,58.08,0,2,7.78,0,1,3.92,0,3,2
3153,Record_3153,True,2023-11-05 12:40:41,955027142806509,00000M5,28.17,0,2,63.43,0,1,6.69,0,2,3.65,0,1,2
3154,Record_3154,True,2023-11-05 11:40:41,665494625542579,00000M5,27.93,0,3,69.12,0,1,7.25,0,3,3.03,0,1,2
3155,Record_3155,True,2023-11-05 10:40:41,543726744126950,00000M5,30.18,0,1,61.55,0,2,6.89,0,1,3.45,0,1,2
3156,Record_3156,True,2023-11-05 09:40:41,954707734075574,00000M5,23.46,0,3,65.71,0,2,7.94,0,2,3.22,0,2,2
3157,Record_3157,True,2023-11-05 08:40:41,022181381674927,00000M5,32.03,0,3,69.13,0,3,6.12,0,3,3.78,0,1,2
3158,Record_3158,True,2023-11-05 07:40:41,243392540290068,00000M5,22.9,0,2,51.94,0,2,6.57,0,2,3.3,0,1,2
3159,Record_3159,True,2023-11-05 06:40:41,665418250554206,00000M5,25.65,0,2,57.68,0,1,6.89,0,3,3.69,0,2,2
3160,Record_3160,True,2023-11-05 05:40:41,166075503580248,00000M5,21.84,0,2,56.66,0,3,7.44,0,3,3.5,0,1,2
3161,Record_3161,True,2023-11-05 04:40:41,479716039691823,00000M5,31.34,0,1,50.43,0,1,7.17,0,1,3.62,0,1,2
3162,Record_3162,True,2023-11-05 03:40:41,217673068272486,00000M5,21.21,0,3,66.92,0,1,6.36,0,2,3.18,0,3,2
3163,Record_3163,True,2023-11-05 02:40:41,548168446648063,00000M5,22.86,0,3,66.36,0,3,7.41,0,3,3.07,0,2,2
3164,Record_3164,True,2023-11-05 01:40:41,230472508063517,00000M5,30.78,0,3,53.84,0,1,6.2,0,1,3.83,0,1,2
3165,Record_3165,True,2023-11-05 00:40:41,474837750443168,00000M5,24.78,0,2,61.05,0,2,6.95,0,1,3.8,0,1,2
3166,Record_3166,True,2023-11-04 23:40:41,460830424481455,00000M5,33.29,0,1,63.33,0,3,6.75,0,1,3.3,0,2,2
3167,Record_3167,True,2023-11-04 22:40:41,027744140879980,00000M5,32.77,0,3,64.82,0,2,6.78,0,1,3.27,0,2,2
3168,Record_3168,True,2023-11-04 21:40:41,962129357442350,00000M5,20.4,0,2,65.2,0,1,7.92,0,1,3.7,0,3,2
3169,Record_3169,True,2023-11-04 20:40:41,636121002804012,00000M5,20.74,0,1,55.83,0,1,6.65,0,1,3.76,0,2,2
3170,Record_3170,True,2023-11-04 19:40:41,130849197196283,00000M5,28.06,0,2,55.38,0,3,7.12,0,3,3.53,0,3,2
3171,Record_3171,True,2023-11-04 18:40:41,024850037878410,00000M5,30.71,0,1,64.24,0,1,6.58,0,2,3.38,0,1,2
3172,Record_3172,True,2023-11-04 17:40:41,864334388898109,00000M5,24.6,0,1,67.91,0,2,7.54,0,3,3.85,0,1,2
3173,Record_3173,True,2023-11-04 16:40:41,211640655263107,00000M5,23.04,0,2,65.02,0,1,7.81,0,3,3.62,0,2,2
3174,Record_3174,True,2023-11-04 15:40:41,213658178328720,00000M5,22.33,0,1,67.97,0,3,6.75,0,2,3.77,0,1,2
3175,Record_3175,True,2023-11-04 14:40:41,328282204918197,00000M5,27.74,0,1,61.96,0,3,7.39,0,2,3.16,0,2,2
3176,Record_3176,True,2023-11-04 13:40:41,745639223275033,00000M5,31.34,0,3,56.21,0,1,7.63,0,2,3.79,0,2,2
3177,Record_3177,True,2023-11-04 12:40:41,360205109105321,00000M5,26.49,0,1,64.73,0,3,6.71,0,1,3.82,0,1,2
3178,Record_3178,True,2023-11-04 11:40:41,121131829647882,00000M5,25.18,0,1,53.19,0,2,6.76,0,2,3.2,0,1,2
3179,Record_3179,True,2023-11-04 10:40:41,564929560786175,00000M5,34.47,0,1,53.28,0,1,6.5,0,3,3.12,0,3,2
3180,Record_3180,True,2023-11-04 09:40:41,309644114483110,00000M5,27.11,0,2,62.87,0,2,6.07,0,2,3.82,0,2,2
3181,Record_3181,True,2023-11-04 08:40:41,535701803992694,00000M5,34.66,0,1,61.62,0,3,7.52,0,2,3.09,0,1,2
3182,Record_3182,True,2023-11-04 07:40:41,584132908026333,00000M5,31.7,0,3,62.34,0,3,6.29,0,3,3.02,0,3,2
3183,Record_3183,True,2023-11-04 06:40:41,405669731974567,00000M5,26.16,0,3,67.5,0,3,7.23,0,1,3.26,0,2,2
3184,Record_3184,True,2023-11-04 05:40:41,567266403436711,00000M5,33.37,0,1,58.92,0,2,6.88,0,1,3.24,0,3,2
3185,Record_3185,True,2023-11-04 04:40:41,782415029032890,00000M5,21.04,0,2,53.95,0,3,6.71,0,1,3.32,0,1,2
3186,Record_3186,True,2023-11-04 03:40:41,111886312857848,00000M5,23.81,0,2,51.8,0,1,7.16,0,3,3.45,0,2,2
3187,Record_3187,True,2023-11-04 02:40:41,220304543606866,00000M5,30.07,0,3,51.49,0,1,7.06,0,1,3.01,0,3,2
3188,Record_3188,True,2023-11-04 01:40:41,223769294046732,00000M5,32.79,0,1,58.02,0,1,6.68,0,1,3.34,0,3,2
3189,Record_3189,True,2023-11-04 00:40:41,267787068387143,00000M5,32.07,0,2,62.53,0,1,7.97,0,3,3.15,0,2,2
3190,Record_3190,True,2023-11-03 23:40:41,738235828999214,00000M5,31.44,0,2,68.25,0,2,7.37,0,1,3.98,0,2,2
3191,Record_3191,True,2023-11-03 22:40:41,110188811928873,00000M5,25.57,0,2,61.84,0,1,7.62,0,3,3.69,0,3,2
3192,Record_3192,True,2023-11-03 21:40:41,060670033733303,00000M5,28.64,0,2,63.28,0,1,7.21,0,2,3.84,0,1,2
3193,Record_3193,True,2023-11-03 20:40:41,274946000911026,00000M5,24.39,0,2,67.86,0,1,7.7,0,3,3.18,0,1,2
3194,Record_3194,True,2023-11-03 19:40:41,997678954560614,00000M5,26.36,0,1,57.59,0,3,6.14,0,1,3.49,0,2,2
3195,Record_3195,True,2023-11-03 18:40:41,919536463794244,00000M5,20.48,0,2,56.24,0,1,7.08,0,1,3.65,0,2,2
3196,Record_3196,True,2023-11-03 17:40:41,799167041194035,00000M5,22.49,0,1,57.79,0,1,7.76,0,3,3.79,0,3,2
3197,Record_3197,True,2023-11-03 16:40:41,759740511509889,00000M5,23.73,0,2,51.06,0,3,7.5,0,1,3.47,0,1,2
3198,Record_3198,True,2023-11-03 15:40:41,750679539426360,00000M5,23.25,0,3,50.37,0,3,7.47,0,1,3.96,0,3,2
3199,Record_3199,True,2023-11-03 14:40:41,240073300498000,00000M5,29.79,0,1,60.05,0,3,7.66,0,2,3.38,0,1,2
3200,Record_3200,True,2023-11-03 13:40:41,843199593472330,00000M5,24.78,0,3,61.4,0,2,6.15,0,2,3.2,0,1,2
3201,Record_3201,True,2023-11-03 12:40:41,317677204960292,00000M5,34.75,0,1,62.23,0,3,6.42,0,2,3.58,0,2,2
3202,Record_3202,True,2023-11-03 11:40:41,100622336409582,00000M5,29.78,0,3,58.77,0,1,6.58,0,2,3.41,0,1,2
3203,Record_3203,True,2023-11-03 10:40:41,863017475548383,00000M5,26.01,0,3,54.73,0,3,6.75,0,2,3.23,0,1,2
3204,Record_3204,True,2023-11-03 09:40:41,599386233403013,00000M5,22.41,0,2,56.26,0,2,7.62,0,2,3.68,0,1,2
3205,Record_3205,True,2023-11-03 08:40:41,119315496719870,00000M5,20.79,0,1,55.51,0,3,7.53,0,3,3.84,0,1,2
3206,Record_3206,True,2023-11-03 07:40:41,727439734273495,00000M5,26.78,0,3,63.81,0,3,6.25,0,3,3.06,0,2,2
3207,Record_3207,True,2023-11-03 06:40:41,536996980677023,00000M5,23.03,0,3,57.3,0,3,7.22,0,3,3.13,0,3,2
3208,Record_3208,True,2023-11-03 05:40:41,226896314100582,00000M5,34.75,0,1,51.59,0,3,6.03,0,3,3.52,0,1,2
3209,Record_3209,True,2023-11-03 04:40:41,236226148909972,00000M5,29.21,0,1,57.06,0,2,6.07,0,1,3.99,0,1,2
3210,Record_3210,True,2023-11-03 03:40:41,108475562177701,00000M5,32.33,0,1,64.67,0,3,7.78,0,1,3.83,0,2,2
3211,Record_3211,True,2023-11-03 02:40:41,938672146051596,00000M5,34.89,0,3,61.31,0,3,6.74,0,1,3.85,0,1,2
3212,Record_3212,True,2023-11-03 01:40:41,946661453853459,00000M5,29.07,0,1,64.83,0,3,7.87,0,1,3.99,0,3,2
3213,Record_3213,True,2023-11-03 00:40:41,000937030272539,00000M5,25.62,0,1,60.57,0,3,6.13,0,2,3.02,0,1,2
3214,Record_3214,True,2023-11-02 23:40:41,990810338953142,00000M5,23.0,0,2,61.77,0,1,7.82,0,2,3.36,0,1,2
3215,Record_3215,True,2023-11-02 22:40:41,752948113884197,00000M5,24.91,0,2,67.61,0,3,7.25,0,1,3.02,0,1,2
3216,Record_3216,True,2023-11-02 21:40:41,812062048300213,00000M5,28.59,0,2,62.69,0,1,7.76,0,2,3.67,0,2,2
3217,Record_3217,True,2023-11-02 20:40:41,305111516174412,00000M5,34.83,0,1,58.2,0,3,7.93,0,1,3.43,0,1,2
3218,Record_3218,True,2023-11-02 19:40:41,945406083137406,00000M5,22.07,0,3,60.73,0,3,6.68,0,2,3.85,0,3,2
3219,Record_3219,True,2023-11-02 18:40:41,549222202386432,00000M5,30.7,0,3,59.56,0,2,7.78,0,3,3.44,0,2,2
3220,Record_3220,True,2023-11-02 17:40:41,049742918365159,00000M5,24.94,0,2,63.52,0,2,6.6,0,1,3.21,0,3,2
3221,Record_3221,True,2023-11-02 16:40:41,549049422915218,00000M5,27.46,0,3,54.61,0,1,7.07,0,2,3.43,0,1,2
3222,Record_3222,True,2023-11-02 15:40:41,160867833626466,00000M5,27.51,0,1,58.12,0,1,6.21,0,1,3.29,0,1,2
3223,Record_3223,True,2023-11-02 14:40:41,076236171009259,00000M5,25.17,0,3,54.86,0,2,7.93,0,1,3.21,0,1,2
3224,Record_3224,True,2023-11-02 13:40:41,175907947031333,00000M5,31.52,0,2,69.23,0,3,6.9,0,3,3.54,0,2,2
3225,Record_3225,True,2023-11-02 12:40:41,596542893608212,00000M5,24.07,0,1,56.19,0,1,6.9,0,1,3.22,0,3,2
3226,Record_3226,True,2023-11-02 11:40:41,298943912201064,00000M5,23.72,0,3,63.31,0,3,7.44,0,1,3.89,0,3,2
3227,Record_3227,True,2023-11-02 10:40:41,658840630706515,00000M5,25.15,0,2,52.03,0,2,6.05,0,3,3.88,0,2,2
3228,Record_3228,True,2023-11-02 09:40:41,490223455105762,00000M5,28.57,0,1,67.86,0,1,7.95,0,1,3.53,0,3,2
3229,Record_3229,True,2023-11-02 08:40:41,386472006178323,00000M5,33.01,0,3,51.56,0,1,6.75,0,1,3.35,0,3,2
3230,Record_3230,True,2023-11-02 07:40:41,853248875619825,00000M5,29.47,0,3,67.33,0,1,7.6,0,1,3.98,0,1,2
3231,Record_3231,True,2023-11-02 06:40:41,974086969024170,00000M5,33.78,0,1,52.34,0,3,6.56,0,3,3.51,0,2,2
3232,Record_3232,True,2023-11-02 05:40:41,599473006248304,00000M5,29.01,0,2,53.43,0,2,7.43,0,2,3.38,0,2,2
3233,Record_3233,True,2023-11-02 04:40:41,430434244904226,00000M5,32.06,0,3,60.21,0,1,6.21,0,1,3.2,0,1,2
3234,Record_3234,True,2023-11-02 03:40:41,987955627913436,00000M5,31.69,0,1,64.64,0,3,6.02,0,2,3.87,0,1,2
3235,Record_3235,True,2023-11-02 02:40:41,489770323603844,00000M5,29.58,0,3,52.54,0,1,7.24,0,3,3.66,0,2,2
3236,Record_3236,True,2023-11-02 01:40:41,257869917051439,00000M5,33.77,0,2,69.01,0,2,7.64,0,3,3.81,0,3,2
3237,Record_3237,True,2023-11-02 00:40:41,592739199111047,00000M5,25.08,0,1,53.65,0,1,7.96,0,3,3.74,0,2,2
3238,Record_3238,True,2023-11-01 23:40:41,767947742784699,00000M5,30.68,0,1,61.19,0,3,7.13,0,1,3.48,0,2,2
3239,Record_3239,True,2023-11-01 22:40:41,744474299363087,00000M5,24.65,0,3,52.63,0,3,7.14,0,2,3.62,0,1,2
3240,Record_3240,True,2023-11-01 21:40:41,253709276513983,00000M5,21.6,0,1,60.28,0,3,7.37,0,1,3.03,0,3,2
3241,Record_3241,True,2023-11-01 20:40:41,097949729615093,00000M5,20.97,0,1,67.42,0,3,7.95,0,3,3.33,0,3,2
3242,Record_3242,True,2023-11-01 19:40:41,482794762310234,00000M5,28.54,0,1,58.16,0,3,7.93,0,3,3.38,0,2,2
3243,Record_3243,True,2023-11-01 18:40:41,123385998484709,00000M5,32.93,0,1,61.61,0,3,7.86,0,2,3.83,0,1,2
3244,Record_3244,True,2023-11-01 17:40:41,540567857576079,00000M5,25.04,0,2,65.79,0,1,7.68,0,1,3.66,0,3,2
3245,Record_3245,True,2023-11-01 16:40:41,150166990779768,00000M5,34.55,0,3,61.44,0,2,6.79,0,2,3.85,0,1,2
3246,Record_3246,True,2023-11-01 15:40:41,855585971215470,00000M5,24.79,0,2,50.55,0,1,6.42,0,3,3.17,0,2,2
3247,Record_3247,True,2023-11-01 14:40:41,039842416934884,00000M5,20.02,0,2,66.68,0,3,7.8,0,3,3.86,0,2,2
3248,Record_3248,True,2023-11-01 13:40:41,290964218108879,00000M5,27.49,0,3,65.83,0,2,7.52,0,2,3.18,0,2,2
3249,Record_3249,True,2023-11-01 12:40:41,577791173575641,00000M5,31.08,0,1,52.44,0,3,7.87,0,1,3.34,0,1,2
3250,Record_3250,True,2023-11-01 11:40:41,282899218285173,00000M5,34.9,0,3,69.06,0,1,6.91,0,1,3.16,0,3,2
3251,Record_3251,True,2023-11-01 10:40:41,243492077029979,00000M5,28.74,0,2,62.04,0,1,6.91,0,1,3.86,0,3,2
3252,Record_3252,True,2023-11-01 09:40:41,645311013832119,00000M5,26.07,0,1,53.41,0,2,7.46,0,1,3.3,0,1,2
3253,Record_3253,True,2023-11-01 08:40:41,888631053062528,00000M5,21.59,0,3,51.74,0,2,7.76,0,1,3.8,0,1,2
3254,Record_3254,True,2023-11-01 07:40:41,782151230206861,00000M5,23.13,0,1,69.98,0,2,6.13,0,1,3.71,0,2,2
3255,Record_3255,True,2023-11-01 06:40:41,274828082986035,00000M5,26.1,0,2,57.77,0,3,6.85,0,3,3.01,0,1,2
3256,Record_3256,True,2023-11-01 05:40:41,795088307251263,00000M5,23.66,0,2,55.12,0,1,6.13,0,2,3.37,0,1,2
3257,Record_3257,True,2023-11-01 04:40:41,307628446097567,00000M5,34.26,0,2,62.88,0,2,6.88,0,2,3.39,0,1,2
3258,Record_3258,True,2023-11-01 03:40:41,574068412385855,00000M5,22.15,0,3,65.54,0,1,7.87,0,3,3.47,0,1,2
3259,Record_3259,True,2023-11-01 02:40:41,971538453113087,00000M5,33.88,0,1,67.7,0,3,7.81,0,2,3.84,0,2,2
3260,Record_3260,True,2023-11-01 01:40:41,202950188704790,00000M5,34.27,0,1,57.15,0,2,7.76,0,1,3.84,0,1,2
3261,Record_3261,True,2023-11-01 00:40:41,489015783448814,00000M5,22.52,0,1,58.07,0,1,6.84,0,3,3.44,0,2,2
3262,Record_3262,True,2023-10-31 23:40:41,111308632437005,00000M5,27.19,0,2,54.73,0,1,6.83,0,2,3.67,0,3,2
3263,Record_3263,True,2023-10-31 22:40:41,928740796036105,00000M5,30.49,0,3,68.51,0,1,7.45,0,2,3.52,0,3,2
3264,Record_3264,True,2023-10-31 21:40:41,657816640633461,00000M5,34.02,0,2,54.15,0,2,6.36,0,3,3.75,0,1,2
3265,Record_3265,True,2023-10-31 20:40:41,960542777461627,00000M5,22.15,0,3,60.28,0,1,6.99,0,1,3.9,0,3,2
3266,Record_3266,True,2023-10-31 19:40:41,163681539070067,00000M5,32.29,0,1,67.2,0,3,7.01,0,2,3.51,0,3,2
3267,Record_3267,True,2023-10-31 18:40:41,449093518008050,00000M5,31.66,0,1,67.4,0,2,7.48,0,2,3.03,0,3,2
3268,Record_3268,True,2023-10-31 17:40:41,070767992346171,00000M5,31.16,0,3,64.54,0,1,7.45,0,1,3.84,0,1,2
3269,Record_3269,True,2023-10-31 16:40:41,133713755464282,00000M5,22.46,0,3,54.81,0,3,6.28,0,3,3.08,0,2,2
3270,Record_3270,True,2023-10-31 15:40:41,187158169355062,00000M5,31.83,0,3,58.26,0,2,6.55,0,2,3.37,0,1,2
3271,Record_3271,True,2023-10-31 14:40:41,582031164721915,00000M5,30.62,0,3,66.72,0,2,6.66,0,2,3.8,0,2,2
3272,Record_3272,True,2023-10-31 13:40:41,851154625094079,00000M5,28.8,0,1,61.92,0,1,6.79,0,2,3.61,0,2,2
3273,Record_3273,True,2023-10-31 12:40:41,978959341122612,00000M5,25.81,0,3,61.0,0,2,6.7,0,3,3.81,0,1,2
3274,Record_3274,True,2023-10-31 11:40:41,847369734978078,00000M5,28.17,0,2,53.33,0,1,7.66,0,3,3.69,0,1,2
3275,Record_3275,True,2023-10-31 10:40:41,588250811332960,00000M5,33.37,0,1,60.62,0,2,7.67,0,3,3.82,0,2,2
3276,Record_3276,True,2023-10-31 09:40:41,947347797983056,00000M5,34.9,0,2,52.33,0,1,6.76,0,2,3.28,0,2,2
3277,Record_3277,True,2023-10-31 08:40:41,695832584612095,00000M5,28.74,0,1,68.51,0,1,6.74,0,3,3.5,0,3,2
3278,Record_3278,True,2023-10-31 07:40:41,689067892707946,00000M5,24.38,0,2,69.21,0,3,6.88,0,1,3.07,0,1,2
3279,Record_3279,True,2023-10-31 06:40:41,225869487379204,00000M5,26.81,0,3,65.73,0,3,7.88,0,1,3.85,0,2,2
3280,Record_3280,True,2023-10-31 05:40:41,487916476549244,00000M5,20.33,0,2,61.52,0,3,6.1,0,2,3.01,0,2,2
3281,Record_3281,True,2023-10-31 04:40:41,450428709706165,00000M5,28.9,0,3,55.1,0,3,6.57,0,3,3.89,0,1,2
3282,Record_3282,True,2023-10-31 03:40:41,509390017049752,00000M5,30.74,0,3,57.75,0,1,6.62,0,1,3.89,0,3,2
3283,Record_3283,True,2023-10-31 02:40:41,358443052145986,00000M5,28.16,0,1,59.99,0,1,6.17,0,2,3.99,0,3,2
3284,Record_3284,True,2023-10-31 01:40:41,207310896464508,00000M5,27.09,0,2,67.8,0,1,7.12,0,3,3.67,0,2,2
3285,Record_3285,True,2023-10-31 00:40:41,620912673863865,00000M5,23.24,0,3,56.72,0,2,7.53,0,2,3.13,0,1,2
3286,Record_3286,True,2023-10-30 23:40:41,441051173258485,00000M5,20.77,0,2,67.73,0,1,6.11,0,1,3.99,0,2,2
3287,Record_3287,True,2023-10-30 22:40:41,407453500510245,00000M5,31.74,0,3,68.5,0,1,6.72,0,1,3.69,0,3,2
3288,Record_3288,True,2023-10-30 21:40:41,365186920722489,00000M5,30.56,0,3,69.14,0,1,7.45,0,2,3.53,0,1,2
3289,Record_3289,True,2023-10-30 20:40:41,441327566889821,00000M5,25.74,0,3,53.76,0,1,7.09,0,1,3.34,0,1,2
3290,Record_3290,True,2023-10-30 19:40:41,165355444547455,00000M5,34.97,0,3,54.19,0,2,6.39,0,1,3.08,0,3,2
3291,Record_3291,True,2023-10-30 18:40:41,521162715883937,00000M5,26.1,0,1,68.73,0,1,7.92,0,3,3.97,0,3,2
3292,Record_3292,True,2023-10-30 17:40:41,087030941030020,00000M5,25.87,0,3,52.79,0,1,7.58,0,2,3.05,0,3,2
3293,Record_3293,True,2023-10-30 16:40:41,012070266825195,00000M5,31.7,0,3,55.76,0,1,6.7,0,2,3.93,0,2,2
3294,Record_3294,True,2023-10-30 15:40:41,711789762601058,00000M5,30.98,0,2,51.28,0,2,7.5,0,3,3.84,0,2,2
3295,Record_3295,True,2023-10-30 14:40:41,310192251888570,00000M5,29.76,0,3,54.96,0,2,7.34,0,1,3.88,0,3,2
3296,Record_3296,True,2023-10-30 13:40:41,209931301956328,00000M5,21.26,0,1,52.31,0,2,7.9,0,1,3.07,0,3,2
3297,Record_3297,True,2023-10-30 12:40:41,250270432725891,00000M5,34.23,0,1,68.66,0,2,7.5,0,1,3.29,0,2,2
3298,Record_3298,True,2023-10-30 11:40:41,204180382594488,00000M5,21.38,0,3,60.03,0,1,6.24,0,2,3.12,0,1,2
3299,Record_3299,True,2023-10-30 10:40:41,162261609069949,00000M5,23.76,0,1,59.98,0,2,7.8,0,1,3.95,0,1,2
3300,Record_3300,True,2023-10-30 09:40:41,279778212884890,00000M5,31.15,0,3,67.61,0,1,7.35,0,2,3.38,0,1,2
3301,Record_3301,True,2023-10-30 08:40:41,036870504756798,00000M5,20.21,0,2,53.65,0,3,6.97,0,1,3.02,0,1,2
3302,Record_3302,True,2023-10-30 07:40:41,295404863933638,00000M5,30.6,0,3,58.22,0,1,7.86,0,1,3.06,0,2,2
3303,Record_3303,True,2023-10-30 06:40:41,522342348282678,00000M5,27.82,0,3,50.79,0,1,6.94,0,3,3.35,0,3,2
3304,Record_3304,True,2023-10-30 05:40:41,117553966464745,00000M5,26.16,0,1,60.84,0,2,7.62,0,2,3.56,0,2,2
3305,Record_3305,True,2023-10-30 04:40:41,138679017688174,00000M5,34.8,0,3,66.96,0,1,7.56,0,3,3.83,0,2,2
3306,Record_3306,True,2023-10-30 03:40:41,342879204083390,00000M5,30.77,0,1,50.72,0,1,7.55,0,1,3.91,0,3,2
3307,Record_3307,True,2023-10-30 02:40:41,903992240978644,00000M5,32.02,0,1,61.6,0,3,7.01,0,2,3.78,0,1,2
3308,Record_3308,True,2023-10-30 01:40:41,294191632185974,00000M5,28.68,0,3,63.69,0,2,6.21,0,1,3.56,0,1,2
3309,Record_3309,True,2023-10-30 00:40:41,730694529918266,00000M5,24.59,0,3,63.57,0,3,6.15,0,3,3.99,0,3,2
3310,Record_3310,True,2023-10-29 23:40:41,506930172041139,00000M5,22.27,0,3,62.12,0,3,7.1,0,2,3.22,0,3,2
3311,Record_3311,True,2023-10-29 22:40:41,498161696375352,00000M5,26.71,0,1,66.7,0,2,6.4,0,1,3.79,0,3,2
3312,Record_3312,True,2023-10-29 21:40:41,228103581187741,00000M5,22.04,0,2,64.39,0,2,7.1,0,2,3.81,0,2,2
3313,Record_3313,True,2023-10-29 20:40:41,437288435944355,00000M5,34.09,0,1,52.06,0,1,7.44,0,2,3.98,0,2,2
3314,Record_3314,True,2023-10-29 19:40:41,400149931298209,00000M5,20.79,0,2,56.68,0,2,6.05,0,1,3.63,0,3,2
3315,Record_3315,True,2023-10-29 18:40:41,069053603568336,00000M5,28.05,0,2,64.49,0,2,7.43,0,2,3.79,0,1,2
3316,Record_3316,True,2023-10-29 17:40:41,399066570372679,00000M5,34.08,0,2,55.8,0,3,6.67,0,3,3.87,0,2,2
3317,Record_3317,True,2023-10-29 16:40:41,008893791989852,00000M5,33.77,0,2,61.22,0,2,7.9,0,1,3.96,0,1,2
3318,Record_3318,True,2023-10-29 15:40:41,533713494409305,00000M5,28.05,0,3,65.15,0,3,6.57,0,3,3.52,0,1,2
3319,Record_3319,True,2023-10-29 14:40:41,978532886862819,00000M5,21.52,0,3,51.28,0,2,6.52,0,2,3.39,0,2,2
3320,Record_3320,True,2023-10-29 13:40:41,602793423571663,00000M5,20.61,0,3,50.9,0,1,7.93,0,3,3.1,0,2,2
